Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Gladiolus,34.23,40.68,3256,7.99,10.69,0.0
Gladiolus,14.74,28.02,3055,6.64,8.63,0.0
Gladiolus,10.44,22.13,1206,7.95,7.13,0.0
Gladiolus,16.54,44.53,1622,7.65,9.37,0.01
Gladiolus,42.17,70.25,3057,4.87,10.66,0.0
Gladiolus,22.66,40.48,1164,5.42,6.02,0.2
Gladiolus,28.68,86.74,684,4.97,11.21,0.1
Gladiolus,40.35,55.06,2276,5.37,8.48,0.0
Gladiolus,8.26,35.6,921,5.22,14.32,0.0
Gladiolus,26.1,52.01,700,6.87,6.22,0.13
Gladiolus,27.96,27.03,2890,7.19,10.39,0.0
Gladiolus,18.21,41.63,2299,4.91,10.04,0.18
Gladiolus,39.99,42.51,3173,4.79,12.47,0.0
Gladiolus,20.98,22.07,2852,6.21,10.74,0.01
Gladiolus,36.74,71.33,3373,5.86,9.58,0.0
Gladiolus,29.5,30.38,1021,6.35,15.27,0.0
Gladiolus,40.45,31.4,2490,7.65,15.95,0.0
Gladiolus,36.35,27.05,571,4.78,7.06,0.0
Gladiolus,10.33,90.25,2961,7.88,7.21,0.0
Gladiolus,24.49,26.01,858,6.4,10.31,0.02
Gladiolus,29.38,30.47,1832,5.78,6.65,0.01
Gladiolus,19.23,74.6,943,6.63,14.63,0.62
Gladiolus,12.43,64.17,793,4.54,8.63,0.0
Gladiolus,39.8,22.84,1874,5.25,9.94,0.0
Gladiolus,24.9,69.38,741,4.79,9.52,0.98
Gladiolus,21.47,54.34,2256,5.82,15.25,1.06
Gladiolus,39.81,90.32,2589,6.04,12.27,0.0
Gladiolus,16.94,26.9,1541,7.31,14.92,0.0
Gladiolus,32.22,58.96,2021,5.65,10.42,0.26
Gladiolus,31.96,90.3,3241,6.43,6.06,0.0
Gladiolus,28.8,77.06,2534,5.05,13.91,0.15
Gladiolus,14.3,80.9,2954,7.41,14.73,0.0
Gladiolus,13.3,27.99,2882,5.83,12.06,0.0
Gladiolus,36.1,83.91,454,7.68,10.8,0.0
Gladiolus,5.02,28.25,1500,5.04,11.19,0.0
Gladiolus,13.18,69.18,3190,4.96,10.13,0.02
Gladiolus,18.28,21.56,416,7.07,12.56,0.0
Gladiolus,25.73,52.29,2204,4.91,7.27,0.63
Gladiolus,30.01,90.76,2886,7.0,14.51,0.0
Gladiolus,14.42,69.16,1477,5.17,12.88,0.2
Gladiolus,26.77,48.31,1966,7.67,14.28,0.0
Gladiolus,42.21,58.13,1623,6.63,6.79,0.0
Gladiolus,35.58,29.63,2971,7.96,7.75,0.0
Gladiolus,37.04,69.01,1623,6.22,13.78,0.0
Gladiolus,23.69,34.82,2974,6.19,9.18,0.33
Gladiolus,33.27,61.54,3312,6.51,13.93,0.0
Gladiolus,5.61,64.01,2508,5.33,12.9,0.0
Gladiolus,34.36,41.38,2627,7.61,15.09,0.0
Gladiolus,14.86,72.25,2699,4.68,15.75,0.0
Gladiolus,30.11,88.37,1602,5.33,14.22,0.05
Gladiolus,11.82,45.93,2357,6.53,7.13,0.0
Gladiolus,26.51,72.64,2869,7.5,14.47,0.01
Gladiolus,9.25,29.94,3170,7.27,14.61,0.0
Gladiolus,30.81,65.88,2768,7.24,12.25,0.02
Gladiolus,14.26,25.91,3162,5.95,14.53,0.0
Gladiolus,25.3,27.48,3089,5.74,6.48,0.01
Gladiolus,41.62,24.35,2593,6.6,10.88,0.0
Gladiolus,10.8,58.81,1558,7.26,8.09,0.0
Gladiolus,31.04,72.59,1016,7.93,12.95,0.0
Gladiolus,29.16,49.5,2816,5.69,11.42,0.54
Gladiolus,40.46,20.27,2918,5.4,8.37,0.0
Gladiolus,15.98,64.12,1598,7.07,14.25,0.08
Gladiolus,39.28,75.12,3121,5.19,11.42,0.0
Gladiolus,16.27,31.12,532,4.75,7.98,0.0
Gladiolus,40.47,90.85,2106,5.67,8.91,0.0
Gladiolus,41.16,46.66,1090,6.49,13.81,0.0
Gladiolus,15.76,39.37,2374,6.03,15.65,0.0
Gladiolus,5.42,83.55,1826,7.63,11.55,0.0
Gladiolus,13.98,67.49,3169,5.64,7.3,0.1
Gladiolus,33.1,56.56,1042,5.47,11.19,0.02
Gladiolus,43.72,23.42,2394,6.82,15.97,0.0
Gladiolus,23.94,30.76,1905,4.59,13.19,0.0
Gladiolus,19.05,51.06,3196,6.06,7.82,1.46
Gladiolus,20.1,25.68,2957,6.89,12.65,0.0
Gladiolus,24.31,35.76,3079,7.19,6.94,0.01
Gladiolus,7.9,68.32,2815,6.09,15.77,0.0
Gladiolus,30.9,29.21,676,6.69,15.72,0.0
Gladiolus,40.38,28.45,3132,7.05,9.51,0.0
Gladiolus,13.37,27.31,1303,6.53,14.99,0.0
Gladiolus,14.61,69.52,3139,6.85,7.95,0.09
Gladiolus,22.97,87.24,570,7.53,12.05,0.03
Gladiolus,13.48,33.78,511,6.01,15.33,0.0
Gladiolus,36.83,32.14,424,6.55,7.7,0.0
Gladiolus,10.4,53.29,1192,6.64,7.42,0.0
Gladiolus,28.48,46.19,1664,6.03,9.89,1.8
Gladiolus,23.69,77.56,2562,7.04,6.89,1.66
Gladiolus,5.08,63.39,2909,7.92,10.61,0.0
Gladiolus,7.18,83.9,514,6.91,8.34,0.0
Gladiolus,27.13,23.23,1338,5.65,9.81,0.01
Gladiolus,10.93,47.69,2417,6.47,11.73,0.0
Gladiolus,27.5,31.89,401,5.82,10.85,0.01
Gladiolus,7.24,84.73,3298,7.25,12.06,0.0
Gladiolus,17.45,30.36,2995,5.94,7.31,0.01
Gladiolus,43.83,21.92,2258,6.63,13.02,0.0
Gladiolus,26.95,72.73,1140,7.03,6.23,0.37
Gladiolus,30.73,58.9,1454,7.06,11.88,0.08
Gladiolus,30.52,78.37,427,7.84,10.93,0.0
Gladiolus,8.86,86.96,575,5.49,7.33,0.0
Gladiolus,17.61,75.28,2585,5.78,7.2,5.08
Gladiolus,44.57,28.13,2281,5.23,10.41,0.0
Gladiolus,37.56,94.38,2373,7.35,6.08,0.0
Gladiolus,5.45,80.86,3179,6.48,13.57,0.0
Gladiolus,43.89,55.06,1767,6.21,11.41,0.0
Gladiolus,35.14,25.25,1598,7.77,12.76,0.0
Gladiolus,26.7,63.61,2603,5.38,9.6,8.97
Gladiolus,32.53,44.63,1065,6.54,11.37,0.01
Gladiolus,17.02,91.75,2636,5.27,10.92,0.66
Gladiolus,28.24,52.19,1346,7.08,9.13,0.34
Gladiolus,5.88,65.69,1673,4.53,8.27,0.0
Gladiolus,28.97,81.1,3327,6.84,12.73,0.08
Gladiolus,17.26,86.29,1416,7.38,9.28,0.14
Gladiolus,7.02,91.82,1037,4.7,13.06,0.0
Gladiolus,37.57,82.74,2125,5.0,11.6,0.0
Gladiolus,24.77,33.68,623,7.33,15.97,0.0
Gladiolus,21.61,92.99,3039,6.75,15.5,0.03
Gladiolus,5.54,28.35,1128,6.19,11.04,0.0
Gladiolus,35.75,25.03,2980,7.52,8.46,0.0
Gladiolus,24.33,36.08,2998,6.67,6.77,0.05
Gladiolus,29.21,78.36,672,6.32,10.47,1.1
Gladiolus,34.96,62.57,2815,5.44,9.92,0.0
Gladiolus,18.3,54.26,1977,4.66,12.97,0.14
Gladiolus,39.48,63.14,682,5.33,13.09,0.0
Gladiolus,14.65,41.05,1485,7.27,11.84,0.0
Gladiolus,7.42,66.2,1529,7.62,9.52,0.0
Gladiolus,33.76,65.68,2406,7.49,15.61,0.0
Gladiolus,8.61,37.79,1147,4.9,13.41,0.0
Gladiolus,15.58,29.98,2627,6.87,8.64,0.0
Gladiolus,27.01,52.87,2995,7.98,12.86,0.0
Gladiolus,21.57,24.53,1078,6.39,14.11,0.0
Gladiolus,14.56,63.16,3042,7.99,12.39,0.0
Gladiolus,42.68,73.79,2815,6.33,13.8,0.0
Gladiolus,14.23,74.21,1406,7.19,11.46,0.07
Gladiolus,29.09,83.27,1631,6.09,7.4,1.91
Gladiolus,36.3,93.92,2490,5.23,8.62,0.0
Gladiolus,45.0,23.46,3009,7.87,9.33,0.0
Gladiolus,43.73,58.63,1537,5.99,7.48,0.0
Gladiolus,40.33,36.19,2181,5.62,6.64,0.0
Gladiolus,17.83,64.83,2306,7.51,13.67,0.05
Gladiolus,37.99,46.49,2407,5.02,13.44,0.0
Gladiolus,18.06,53.07,2445,7.46,6.06,0.02
Gladiolus,16.52,53.58,1099,5.36,9.82,1.22
Gladiolus,32.44,62.33,1501,5.11,12.64,0.02
Gladiolus,20.1,74.89,728,7.96,14.75,0.0
Gladiolus,34.88,36.04,2723,6.43,10.56,0.0
Gladiolus,32.41,40.23,2508,7.03,7.3,0.0
Gladiolus,28.58,91.96,1832,5.69,9.13,1.8
Gladiolus,39.24,54.09,2161,6.01,8.06,0.0
Gladiolus,25.84,56.36,2751,6.8,11.8,2.51
Gladiolus,10.34,67.82,2951,7.52,11.78,0.0
Gladiolus,30.3,44.98,1821,7.31,11.96,0.01
Gladiolus,43.46,56.98,3046,5.92,7.05,0.0
Gladiolus,42.76,72.09,690,5.11,13.73,0.0
Gladiolus,38.51,34.61,1939,5.03,11.45,0.0
Gladiolus,37.11,87.09,487,7.95,12.55,0.0
Gladiolus,43.57,91.59,2144,4.59,11.5,0.0
Gladiolus,5.33,81.12,1688,4.74,9.09,0.0
Gladiolus,8.77,46.93,2087,5.13,11.52,0.0
Gladiolus,32.81,37.76,2241,6.01,10.25,0.01
Gladiolus,14.16,50.59,1616,6.78,6.56,0.04
Gladiolus,32.67,83.8,460,5.04,12.98,0.0
Gladiolus,35.7,41.11,544,7.52,15.83,0.0
Gladiolus,28.87,77.31,1480,4.54,8.19,0.07
Gladiolus,30.3,69.21,1318,4.93,9.89,0.25
Gladiolus,7.61,75.97,2435,7.31,10.81,0.0
Gladiolus,42.5,78.94,1727,7.71,10.13,0.0
Gladiolus,22.18,72.38,1270,6.09,7.42,27.91
Gladiolus,9.48,83.85,1625,6.39,14.41,0.0
Gladiolus,7.7,24.61,1372,5.06,6.14,0.0
Gladiolus,31.46,22.44,2299,7.55,6.95,0.0
Gladiolus,30.4,58.31,1622,5.15,9.08,0.38
Gladiolus,6.45,91.66,1326,7.53,10.33,0.0
Gladiolus,9.92,47.85,2881,7.64,7.79,0.0
Gladiolus,28.82,47.6,463,5.43,15.74,0.0
Gladiolus,28.14,86.73,2436,5.24,9.43,1.45
Gladiolus,31.21,60.87,2881,5.84,10.18,0.39
Gladiolus,18.32,89.77,2118,7.38,9.57,0.2
Gladiolus,8.55,48.4,1748,7.81,12.06,0.0
Gladiolus,10.27,57.76,2881,6.34,13.5,0.0
Gladiolus,6.52,25.64,1057,6.74,8.61,0.0
Gladiolus,15.79,35.61,830,6.24,7.68,0.02
Gladiolus,17.03,36.45,2967,6.42,13.16,0.02
Gladiolus,19.64,59.64,928,5.21,11.42,3.69
Gladiolus,39.13,67.95,1976,5.19,11.77,0.0
Gladiolus,24.22,24.86,1820,7.3,7.9,0.0
Gladiolus,32.59,64.01,1943,7.55,10.48,0.0
Gladiolus,40.62,24.06,3261,5.15,9.02,0.0
Gladiolus,7.18,77.17,2025,6.65,14.45,0.0
Gladiolus,34.52,74.65,1102,5.9,11.24,0.01
Gladiolus,27.66,73.17,3391,7.31,12.96,0.02
Gladiolus,9.55,69.15,829,5.84,10.16,0.0
Gladiolus,28.44,91.85,1890,4.86,12.66,0.08
Gladiolus,5.08,34.84,2466,6.89,11.65,0.0
Gladiolus,31.91,30.67,3190,4.7,11.3,0.0
Gladiolus,38.57,59.43,1271,5.17,8.6,0.0
Gladiolus,33.01,47.29,897,7.77,10.13,0.0
Gladiolus,33.63,79.54,3397,7.99,15.28,0.0
Gladiolus,10.79,31.53,1672,4.76,15.23,0.0
Gladiolus,11.66,68.85,1227,6.17,8.52,0.07
Gladiolus,31.78,77.8,835,4.75,15.0,0.0
Gladiolus,43.01,66.36,3363,7.75,8.33,0.0
Gladiolus,22.57,76.09,1820,7.27,10.58,3.29
Gladiolus,16.37,78.73,2649,4.72,15.63,0.0
Gladiolus,14.32,31.21,1604,7.93,11.0,0.0
Gladiolus,35.84,85.18,1562,5.2,12.24,0.0
Gladiolus,39.83,52.51,3012,5.41,6.53,0.0
Gladiolus,40.56,77.03,1374,6.12,10.01,0.0
Gladiolus,14.32,32.33,3102,4.7,12.8,0.0
Gladiolus,22.99,87.81,2780,6.03,8.67,11.89
Gladiolus,20.37,30.37,3393,6.42,15.24,0.0
Gladiolus,33.63,57.13,1854,7.09,9.08,0.0
Gladiolus,14.46,64.32,424,6.04,10.49,0.26
Gladiolus,24.04,87.18,1415,7.71,11.81,0.05
Gladiolus,7.29,27.44,2305,5.66,11.74,0.0
Gladiolus,15.71,27.32,2228,7.33,12.24,0.0
Gladiolus,16.03,33.33,2534,7.51,8.38,0.0
Gladiolus,28.49,89.91,943,7.27,12.98,0.02
Gladiolus,16.91,33.1,1535,5.47,13.27,0.02
Gladiolus,8.28,52.78,2996,5.92,15.95,0.0
Gladiolus,35.01,32.27,1979,5.95,11.55,0.0
Gladiolus,23.37,80.03,2305,7.53,11.51,0.4
Gladiolus,12.71,43.81,827,4.61,13.04,0.0
Gladiolus,38.84,46.25,1187,6.3,10.81,0.0
Gladiolus,36.05,49.29,1013,6.91,13.61,0.0
Gladiolus,28.44,69.21,1053,7.08,13.7,0.12
Gladiolus,14.78,25.32,1857,5.64,15.61,0.0
Gladiolus,10.71,27.11,2459,5.98,8.08,0.0
Gladiolus,35.56,35.95,2173,7.41,11.59,0.0
Gladiolus,39.85,63.91,3202,7.05,6.84,0.0
Gladiolus,20.59,87.48,411,5.55,13.57,0.4
Gladiolus,31.73,35.77,1568,7.57,15.06,0.0
Gladiolus,36.44,44.74,1920,5.33,12.22,0.0
Gladiolus,14.24,33.88,3162,4.79,7.91,0.0
Gladiolus,38.99,57.46,1016,5.91,12.04,0.0
Gladiolus,11.55,36.53,2903,7.78,11.27,0.0
Gladiolus,5.89,80.68,2697,4.59,6.87,0.0
Gladiolus,18.74,45.17,2580,6.93,12.27,0.31
Gladiolus,31.74,93.7,930,6.44,13.7,0.01
Gladiolus,27.45,39.65,2599,4.55,9.57,0.01
Gladiolus,31.27,52.37,2994,5.35,14.92,0.0
Gladiolus,6.45,42.55,1045,7.14,13.35,0.0
Gladiolus,18.04,67.09,1016,7.11,15.22,0.04
Gladiolus,13.38,65.45,2319,4.74,10.6,0.03
Gladiolus,17.42,81.41,2456,6.49,6.55,1.55
Gladiolus,31.46,83.98,1693,4.7,13.35,0.0
Gladiolus,19.21,23.47,3106,7.52,13.61,0.0
Gladiolus,21.36,93.87,3317,5.48,12.85,0.35
Gladiolus,29.54,28.37,2753,5.05,12.94,0.0
Gladiolus,23.34,63.23,1850,7.12,6.9,1.98
Gladiolus,41.12,27.5,3029,4.54,11.15,0.0
Gladiolus,22.07,84.46,1203,7.57,11.85,0.14
Gladiolus,44.04,60.7,3020,6.53,14.73,0.0
Gladiolus,10.95,90.73,2435,4.92,9.14,0.0
Gladiolus,14.85,76.55,3161,5.79,9.57,0.59
Gladiolus,33.18,76.5,418,7.83,12.97,0.0
Gladiolus,20.15,88.77,496,6.86,9.61,0.66
Gladiolus,42.56,52.43,1464,6.07,7.92,0.0
Gladiolus,38.51,32.56,2437,7.96,14.3,0.0
Gladiolus,43.91,32.31,2564,5.23,14.16,0.0
Gladiolus,40.83,21.66,1055,5.2,8.5,0.0
Gladiolus,40.05,76.61,2475,7.47,6.65,0.0
Gladiolus,22.56,85.36,2482,5.5,8.92,16.49
Gladiolus,13.92,34.14,1690,4.77,12.31,0.0
Gladiolus,31.6,73.07,3070,5.29,6.79,0.02
Gladiolus,24.64,46.95,483,6.92,11.64,0.21
Gladiolus,44.3,43.44,2290,7.69,12.9,0.0
Gladiolus,25.3,87.74,2223,5.27,9.85,6.59
Gladiolus,13.53,60.98,2669,4.62,9.85,0.01
Gladiolus,10.67,82.72,3321,5.46,10.07,0.0
Gladiolus,40.51,65.58,594,4.57,8.91,0.0
Gladiolus,6.61,84.93,2840,6.08,15.45,0.0
Gladiolus,24.92,72.26,2621,5.17,10.72,9.84
Gladiolus,23.1,65.81,596,6.04,8.43,11.95
Gladiolus,39.05,36.74,2672,5.79,15.72,0.0
Gladiolus,10.56,46.42,759,5.33,6.73,0.0
Gladiolus,34.31,34.35,1708,6.38,10.69,0.0
Gladiolus,31.14,46.65,1216,6.44,14.78,0.01
Gladiolus,41.46,71.6,2217,5.06,8.71,0.0
Gladiolus,10.73,68.9,1280,5.93,14.26,0.0
Gladiolus,20.53,85.75,3198,7.7,13.5,0.0
Gladiolus,6.33,85.85,2186,6.14,13.87,0.0
Gladiolus,8.55,61.44,1408,4.79,7.09,0.0
Gladiolus,36.35,69.86,2606,5.42,11.3,0.0
Gladiolus,25.26,52.92,1716,4.55,15.15,0.01
Gladiolus,31.06,22.08,1791,7.47,15.13,0.0
Gladiolus,44.58,89.9,1253,7.29,7.9,0.0
Gladiolus,37.88,24.93,2602,4.66,12.98,0.0
Gladiolus,21.04,73.89,587,4.88,10.25,1.17
Gladiolus,28.94,62.96,1305,6.08,9.72,5.71
Gladiolus,26.67,67.25,1866,5.41,8.75,15.36
Gladiolus,9.57,50.27,3027,7.7,8.37,0.0
Gladiolus,21.7,74.53,1835,6.25,9.6,77.53
Gladiolus,17.33,72.82,2098,6.38,14.33,1.51
Gladiolus,32.53,80.17,2230,4.97,9.5,0.03
Gladiolus,12.76,76.97,1808,6.09,11.58,0.31
Gladiolus,11.88,64.12,731,7.93,7.99,0.0
Gladiolus,9.16,71.92,1787,5.02,13.67,0.0
Gladiolus,32.71,72.8,1682,6.52,14.25,0.02
Gladiolus,23.62,34.74,1126,4.94,7.68,0.04
Gladiolus,24.75,91.27,1224,5.93,10.07,9.74
Gladiolus,10.48,75.76,943,5.54,13.06,0.0
Gladiolus,25.8,24.74,734,5.59,9.37,0.01
Gladiolus,39.99,73.13,1956,5.6,15.31,0.0
Gladiolus,38.84,82.03,1905,6.27,14.33,0.0
Gladiolus,9.82,74.33,3005,7.7,15.41,0.0
Gladiolus,18.29,81.12,3185,4.78,9.95,0.23
Gladiolus,13.53,42.62,1759,5.83,7.32,0.03
Gladiolus,9.73,67.18,1077,7.56,15.1,0.0
Gladiolus,9.56,35.47,1591,5.23,9.61,0.0
Gladiolus,8.06,24.76,1846,5.58,12.01,0.0
Gladiolus,8.98,22.37,2338,5.92,9.96,0.0
Gladiolus,18.19,65.15,1095,7.94,8.14,0.01
Gladiolus,12.3,59.3,2934,5.24,13.36,0.01
Gladiolus,14.35,25.21,2223,7.72,15.6,0.0
Gladiolus,20.39,20.27,1212,7.48,6.87,0.0
Gladiolus,34.7,89.98,565,5.1,8.47,0.0
Gladiolus,19.1,74.55,1553,6.57,15.28,0.69
Gladiolus,44.84,79.46,807,5.73,14.04,0.0
Gladiolus,26.62,42.56,2637,7.43,14.2,0.0
Gladiolus,40.08,25.21,1798,6.32,9.55,0.0
Gladiolus,20.38,74.37,3297,7.82,10.06,0.01
Gladiolus,29.38,72.48,3291,4.96,11.96,0.07
Gladiolus,32.56,59.47,1519,7.25,14.39,0.0
Gladiolus,32.95,62.49,895,7.14,7.64,0.0
Gladiolus,8.32,73.93,2887,6.14,6.53,0.0
Gladiolus,39.74,53.35,2078,5.61,10.99,0.0
Gladiolus,21.05,72.37,1500,6.81,13.59,3.93
Gladiolus,11.85,56.88,752,6.46,7.1,0.01
Gladiolus,36.78,60.3,2165,6.09,10.84,0.0
Gladiolus,24.96,32.54,1871,5.25,12.15,0.1
Gladiolus,25.24,65.63,1066,6.56,12.74,6.39
Gladiolus,26.29,71.4,3134,5.56,8.51,4.88
Gladiolus,17.7,48.72,1158,4.73,15.64,0.0
Gladiolus,37.29,54.88,910,7.57,13.49,0.0
Gladiolus,41.89,87.02,2463,7.34,10.67,0.0
Gladiolus,44.96,49.6,486,7.54,12.43,0.0
Gladiolus,6.79,58.27,1231,7.36,13.76,0.0
Gladiolus,29.1,91.46,3384,6.33,9.47,0.15
Gladiolus,16.71,68.9,3117,6.35,7.44,1.17
Gladiolus,38.05,60.5,2857,4.56,11.74,0.0
Gladiolus,14.32,42.1,1484,4.72,6.94,0.0
Gladiolus,9.72,84.83,1354,4.51,8.96,0.0
Gladiolus,11.52,60.92,1304,5.2,15.66,0.0
Gladiolus,28.4,87.04,1122,6.59,6.65,0.35
Gladiolus,16.62,58.28,3055,5.5,13.94,0.2
Gladiolus,43.89,27.09,2535,7.15,15.42,0.0
Gladiolus,41.97,69.53,1795,4.54,9.08,0.0
Gladiolus,44.86,49.81,466,4.81,10.48,0.0
Gladiolus,11.0,49.53,953,4.69,14.29,0.0
Gladiolus,5.24,50.62,2273,6.43,9.99,0.0
Gladiolus,40.33,35.87,1391,4.57,14.39,0.0
Gladiolus,30.57,40.46,1165,5.24,11.92,0.01
Gladiolus,35.57,55.47,614,5.28,12.57,0.0
Gladiolus,10.9,39.1,1112,5.4,7.72,0.0
Gladiolus,32.86,92.43,591,7.33,12.17,0.0
Gladiolus,31.75,75.09,3068,5.66,12.99,0.05
Gladiolus,25.82,74.43,2551,4.83,7.41,0.9
Gladiolus,26.67,87.45,882,5.9,10.27,4.47
Gladiolus,23.27,28.94,400,7.32,7.29,0.0
Gladiolus,43.64,40.2,2234,5.15,10.74,0.0
Gladiolus,35.63,85.81,1695,7.99,10.95,0.0
Gladiolus,9.47,42.79,1275,7.26,15.51,0.0
Gladiolus,13.17,80.28,729,7.2,9.71,0.01
Gladiolus,22.25,37.66,1644,6.25,15.87,0.03
Gladiolus,6.76,55.61,1160,7.01,11.29,0.0
Gladiolus,16.52,94.12,2589,7.48,13.51,0.0
Gladiolus,26.51,40.38,3210,5.59,13.31,0.06
Gladiolus,35.84,84.07,2234,7.93,10.36,0.0
Gladiolus,28.24,62.65,1454,7.85,8.08,0.01
Gladiolus,32.07,94.52,2821,7.78,9.18,0.0
Gladiolus,18.0,62.04,1617,6.73,10.74,7.64
Gladiolus,36.27,24.65,2248,7.89,10.83,0.0
Gladiolus,32.03,75.65,3120,5.93,15.53,0.0
Gladiolus,17.13,51.5,2417,7.74,6.9,0.0
Gladiolus,5.33,70.65,2334,7.01,15.16,0.0
Gladiolus,8.06,52.32,657,6.2,9.6,0.0
Gladiolus,41.1,22.3,2903,5.84,6.48,0.0
Gladiolus,40.41,36.51,3124,7.03,9.02,0.0
Gladiolus,34.83,60.16,460,4.72,12.47,0.0
Gladiolus,27.58,77.55,2620,5.14,12.61,1.1
Gladiolus,20.63,22.49,3070,6.26,7.98,0.0
Gladiolus,37.7,70.26,1936,7.77,13.37,0.0
Gladiolus,24.54,61.94,2296,6.86,12.01,7.35
Gladiolus,5.95,92.88,2681,4.51,7.26,0.0
Gladiolus,26.61,69.8,817,7.06,15.45,0.03
Gladiolus,17.24,59.4,1054,7.31,9.04,0.2
Gladiolus,10.87,32.74,2833,6.05,8.4,0.0
Gladiolus,34.08,35.68,1063,5.94,9.98,0.0
Gladiolus,35.2,77.15,1193,7.56,9.18,0.0
Gladiolus,38.95,58.6,3184,6.76,6.74,0.0
Gladiolus,28.87,61.66,805,7.21,13.38,0.03
Gladiolus,24.65,34.57,1879,5.31,15.1,0.01
Gladiolus,20.37,77.25,3119,6.67,15.76,0.09
Gladiolus,34.87,55.62,470,4.57,8.17,0.0
Gladiolus,24.3,56.84,2122,8.0,8.24,0.01
Gladiolus,25.34,69.89,3230,6.8,15.92,0.04
Gladiolus,43.86,93.68,2624,7.06,13.63,0.0
Gladiolus,5.75,64.34,1565,4.77,13.57,0.0
Gladiolus,25.41,62.16,1103,5.61,8.03,11.98
Gladiolus,22.76,46.26,2823,7.3,14.16,0.02
Gladiolus,37.44,62.24,1829,6.17,15.14,0.0
Gladiolus,16.75,50.39,519,6.6,13.14,0.08
Gladiolus,42.88,61.42,3026,5.79,11.74,0.0
Gladiolus,11.79,42.6,597,7.64,9.56,0.0
Gladiolus,5.13,69.38,2277,7.32,7.6,0.0
Gladiolus,14.73,30.38,2560,6.98,6.67,0.0
Gladiolus,21.95,21.57,1494,7.35,10.18,0.0
Gladiolus,37.94,24.16,1456,7.63,11.68,0.0
Gladiolus,14.75,79.89,1032,6.01,8.08,0.74
Gladiolus,12.19,22.15,852,5.99,13.78,0.0
Gladiolus,8.94,32.31,719,5.83,11.33,0.0
Gladiolus,29.75,56.96,1701,5.12,11.6,0.44
Gladiolus,20.66,87.95,2314,7.46,6.85,0.09
Gladiolus,38.83,20.58,2143,4.62,13.91,0.0
Gladiolus,37.09,74.79,3026,5.74,12.15,0.0
Gladiolus,17.12,29.05,480,4.57,6.09,0.0
Gladiolus,24.57,81.06,528,6.28,12.33,3.28
Gladiolus,7.99,33.33,1308,7.29,11.29,0.0
Gladiolus,34.11,49.1,2229,5.92,6.58,0.0
Gladiolus,44.1,38.68,698,7.81,12.43,0.0
Gladiolus,41.78,84.82,875,7.31,7.2,0.0
Gladiolus,13.8,40.3,1904,6.13,11.37,0.05
Gladiolus,18.93,61.66,1428,5.84,9.86,29.18
Gladiolus,16.5,84.89,2872,5.49,7.07,0.48
Gladiolus,26.63,84.27,2294,6.0,6.55,3.68
Gladiolus,20.64,64.68,1069,7.42,6.14,0.1
Gladiolus,28.05,80.42,1507,7.79,15.82,0.0
Gladiolus,28.79,58.49,2689,6.08,6.2,0.61
Gladiolus,17.3,44.24,1629,5.65,10.13,1.61
Gladiolus,43.66,52.71,1763,6.81,10.49,0.0
Gladiolus,22.39,39.75,1827,7.02,14.46,0.04
Gladiolus,18.39,81.61,1962,7.35,14.77,0.04
Gladiolus,43.87,37.74,2029,5.45,12.59,0.0
Gladiolus,11.34,65.57,483,7.7,15.04,0.0
Gladiolus,36.79,70.19,3039,4.61,9.37,0.0
Gladiolus,18.94,55.9,2035,7.02,15.12,0.11
Gladiolus,15.45,65.24,3312,6.27,13.42,0.15
Gladiolus,7.73,46.01,2008,6.68,13.15,0.0
Gladiolus,28.35,30.18,3378,6.35,13.94,0.0
Gladiolus,32.54,86.63,1670,7.63,13.06,0.0
Gladiolus,21.66,45.66,2789,4.8,13.9,0.05
Gladiolus,31.95,25.79,1950,5.05,9.31,0.0
Gladiolus,25.62,40.7,3078,5.05,13.13,0.03
Gladiolus,34.76,40.71,1612,4.98,7.6,0.0
Gladiolus,5.13,36.76,2019,7.62,15.6,0.0
Gladiolus,25.07,87.47,2344,6.11,7.69,9.85
Gladiolus,21.75,54.18,1691,7.92,8.12,0.02
Gladiolus,43.52,63.24,3245,4.78,6.92,0.0
Gladiolus,16.47,32.99,2605,5.92,8.1,0.04
Gladiolus,35.6,86.36,460,4.98,11.38,0.0
Gladiolus,25.67,42.89,1371,6.19,7.02,1.03
Gladiolus,25.23,72.13,1719,6.99,10.35,8.78
Gladiolus,43.67,93.59,2580,6.47,10.63,0.0
Gladiolus,10.76,61.09,898,5.63,15.94,0.0
Gladiolus,34.19,32.4,1349,7.08,10.66,0.0
Gladiolus,34.77,28.85,1364,5.2,10.59,0.0
Gladiolus,15.12,82.04,1710,7.55,9.15,0.02
Gladiolus,19.93,20.95,1727,4.65,9.04,0.0
Gladiolus,8.67,66.8,2166,5.15,12.46,0.0
Gladiolus,33.28,49.17,2132,5.34,10.06,0.01
Gladiolus,21.53,31.74,1516,6.88,10.76,0.1
Gladiolus,20.32,52.75,516,5.27,8.45,1.0
Gladiolus,42.46,48.61,1732,5.37,7.81,0.0
Gladiolus,32.93,53.52,1100,7.08,6.21,0.0
Gladiolus,18.04,40.5,794,4.55,15.8,0.0
Gladiolus,34.79,62.61,2510,6.27,13.45,0.0
Gladiolus,13.15,31.84,3325,6.77,10.46,0.0
Gladiolus,20.81,91.2,925,7.94,11.75,0.0
