Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Pinus hartwegii,36.01,69.76,450,7.65,13.27,0.18
Pinus hartwegii,10.04,53.19,2152,6.99,6.08,0.0
Pinus hartwegii,32.44,21.78,329,7.45,15.67,0.02
Pinus hartwegii,21.55,90.09,2028,6.8,15.7,0.49
Pinus hartwegii,13.42,67.91,2109,8.43,9.95,0.0
Pinus hartwegii,28.28,30.16,1811,7.83,9.2,0.01
Pinus hartwegii,29.05,14.11,896,6.81,7.16,0.0
Pinus hartwegii,19.34,74.26,1220,8.25,5.62,0.0
Pinus hartwegii,35.14,15.27,2486,6.64,5.87,0.0
Pinus hartwegii,29.33,85.72,2018,5.87,13.32,4.09
Pinus hartwegii,13.79,17.14,1576,5.4,4.21,0.0
Pinus hartwegii,33.29,26.58,1752,5.7,15.9,0.15
Pinus hartwegii,32.26,54.7,2094,7.35,14.2,8.23
Pinus hartwegii,29.86,13.49,885,7.71,13.15,0.0
Pinus hartwegii,29.68,33.82,660,6.74,5.52,0.0
Pinus hartwegii,14.84,88.36,1169,6.39,13.19,0.01
Pinus hartwegii,38.8,69.72,1857,5.21,15.93,0.01
Pinus hartwegii,10.76,69.12,394,5.6,15.83,0.0
Pinus hartwegii,23.22,45.75,692,6.6,10.44,2.76
Pinus hartwegii,16.38,29.42,1668,5.16,10.31,0.0
Pinus hartwegii,32.81,40.13,359,5.57,14.73,0.82
Pinus hartwegii,37.97,58.81,1880,5.96,14.85,0.8
Pinus hartwegii,33.02,27.41,967,6.23,14.74,0.81
Pinus hartwegii,28.26,80.46,571,6.39,8.04,0.18
Pinus hartwegii,23.11,11.61,2347,5.54,11.85,0.0
Pinus hartwegii,25.07,97.43,2446,5.26,15.37,0.02
Pinus hartwegii,10.75,64.16,2013,7.98,7.86,0.0
Pinus hartwegii,14.16,83.86,1503,6.59,9.28,0.0
Pinus hartwegii,10.84,44.59,578,7.49,4.57,0.0
Pinus hartwegii,10.14,69.86,2117,8.31,14.04,0.0
Pinus hartwegii,11.57,58.4,759,6.94,7.9,0.0
Pinus hartwegii,38.8,22.8,849,7.93,15.2,0.0
Pinus hartwegii,37.75,18.7,1957,7.88,9.16,0.0
Pinus hartwegii,33.73,42.44,1351,7.33,5.85,0.0
Pinus hartwegii,36.22,88.35,1911,5.59,14.3,0.08
Pinus hartwegii,12.62,74.88,352,8.32,11.56,0.0
Pinus hartwegii,39.83,76.57,776,7.89,9.28,0.0
Pinus hartwegii,30.5,51.56,1053,5.64,12.7,9.99
Pinus hartwegii,21.07,25.82,929,7.5,8.53,0.0
Pinus hartwegii,39.59,78.22,2464,5.99,10.73,0.01
Pinus hartwegii,31.68,30.32,1465,6.14,8.48,0.06
Pinus hartwegii,20.28,39.89,1296,8.45,6.57,0.0
Pinus hartwegii,20.01,77.6,2297,5.17,8.25,0.0
Pinus hartwegii,27.49,17.05,782,8.01,4.58,0.0
Pinus hartwegii,30.92,14.3,2031,6.63,4.66,0.0
Pinus hartwegii,29.06,32.61,1424,6.46,5.26,0.0
Pinus hartwegii,18.54,67.65,662,6.17,10.13,0.17
Pinus hartwegii,19.41,72.05,1570,8.25,9.31,0.0
Pinus hartwegii,11.98,75.32,1116,8.2,4.74,0.0
Pinus hartwegii,32.72,69.24,693,6.12,6.13,0.01
Pinus hartwegii,32.31,68.89,984,5.5,12.05,2.64
Pinus hartwegii,16.51,91.29,1488,6.23,14.73,0.02
Pinus hartwegii,28.61,76.82,1276,8.1,9.9,0.03
Pinus hartwegii,29.26,49.01,1673,7.61,8.68,0.15
Pinus hartwegii,19.59,82.14,1122,6.59,15.82,0.69
Pinus hartwegii,20.52,97.39,1579,5.02,13.36,0.0
Pinus hartwegii,38.01,29.09,1586,5.88,9.62,0.0
Pinus hartwegii,22.95,50.23,413,5.45,13.66,1.36
Pinus hartwegii,22.81,57.36,2393,8.23,10.56,0.01
Pinus hartwegii,30.96,15.31,745,6.65,4.89,0.0
Pinus hartwegii,16.35,39.61,857,6.05,11.78,0.03
Pinus hartwegii,24.26,38.91,1539,7.53,14.66,1.55
Pinus hartwegii,32.82,39.2,1594,5.88,11.85,2.48
Pinus hartwegii,38.31,29.64,865,7.48,15.64,0.01
Pinus hartwegii,33.22,13.26,1358,8.43,12.42,0.0
Pinus hartwegii,33.87,55.75,2352,5.68,11.09,1.33
Pinus hartwegii,28.29,67.39,1442,8.11,15.87,0.3
Pinus hartwegii,29.01,96.4,727,7.41,13.99,0.18
Pinus hartwegii,22.88,25.66,1043,5.95,10.96,0.12
Pinus hartwegii,12.48,85.62,2490,6.64,14.84,0.0
Pinus hartwegii,36.9,61.6,1597,7.63,5.68,0.0
Pinus hartwegii,21.56,49.29,2084,5.85,7.6,0.03
Pinus hartwegii,11.02,50.39,1417,6.39,12.85,0.0
Pinus hartwegii,16.44,96.5,2457,6.52,4.24,0.0
Pinus hartwegii,18.43,64.06,559,7.08,15.15,0.57
Pinus hartwegii,15.03,63.74,1196,5.66,6.6,0.0
Pinus hartwegii,13.71,30.68,362,5.15,4.32,0.0
Pinus hartwegii,17.24,46.3,2326,6.73,11.3,0.11
Pinus hartwegii,14.87,56.73,489,7.36,10.84,0.0
Pinus hartwegii,19.29,23.46,454,5.93,5.49,0.0
Pinus hartwegii,16.82,76.52,1877,6.88,15.0,0.15
Pinus hartwegii,25.83,81.73,2145,7.06,8.65,0.21
Pinus hartwegii,34.2,76.15,1940,8.39,15.27,0.01
Pinus hartwegii,23.13,23.66,2394,8.46,11.31,0.0
Pinus hartwegii,37.38,84.34,2382,5.79,9.83,0.01
Pinus hartwegii,33.97,41.89,486,7.42,14.29,0.8
Pinus hartwegii,27.15,90.13,1079,7.23,15.1,1.39
Pinus hartwegii,13.48,91.1,1671,8.4,11.01,0.0
Pinus hartwegii,20.8,88.33,2454,5.93,4.36,0.0
Pinus hartwegii,33.45,28.72,335,7.56,15.75,0.04
Pinus hartwegii,39.62,33.99,782,5.09,10.46,0.0
Pinus hartwegii,37.5,20.32,1559,8.01,14.46,0.0
Pinus hartwegii,36.39,91.7,2458,5.04,4.49,0.0
Pinus hartwegii,17.46,55.6,627,6.61,5.45,0.0
Pinus hartwegii,12.19,13.85,784,7.72,4.46,0.0
Pinus hartwegii,20.42,63.09,486,5.63,10.1,0.16
Pinus hartwegii,14.46,63.0,1574,5.82,12.62,0.02
Pinus hartwegii,17.38,32.74,1163,7.31,4.17,0.0
Pinus hartwegii,19.65,99.3,1751,8.39,6.73,0.0
Pinus hartwegii,38.37,42.47,1245,5.66,12.76,0.09
Pinus hartwegii,24.4,40.94,1246,7.35,11.97,2.51
Pinus hartwegii,12.69,86.48,2044,5.27,6.87,0.0
Pinus hartwegii,13.14,73.1,1423,8.04,5.2,0.0
Pinus hartwegii,13.1,50.74,600,8.31,5.82,0.0
Pinus hartwegii,16.02,61.56,1131,6.25,9.75,0.02
Pinus hartwegii,19.22,62.57,1716,7.3,9.26,0.07
Pinus hartwegii,23.93,86.65,1640,7.69,15.09,0.26
Pinus hartwegii,30.2,77.52,689,8.49,9.39,0.0
Pinus hartwegii,35.9,44.15,2478,7.7,5.71,0.0
Pinus hartwegii,37.51,19.58,2392,8.48,14.05,0.0
Pinus hartwegii,35.58,29.19,864,5.72,9.92,0.01
Pinus hartwegii,24.5,29.01,1283,7.82,15.95,0.05
Pinus hartwegii,18.93,95.45,846,7.9,13.38,0.0
Pinus hartwegii,33.92,92.72,821,6.39,7.65,0.0
Pinus hartwegii,20.34,99.83,557,7.38,5.73,0.0
Pinus hartwegii,21.64,84.18,1614,6.41,7.64,0.02
Pinus hartwegii,29.74,85.47,1855,7.79,14.69,0.34
Pinus hartwegii,38.84,55.42,1026,7.53,13.59,0.08
Pinus hartwegii,15.05,12.5,354,5.97,5.25,0.0
Pinus hartwegii,12.42,75.66,415,6.7,11.82,0.0
Pinus hartwegii,37.11,71.95,875,8.25,6.42,0.0
Pinus hartwegii,21.75,31.77,1609,6.19,5.38,0.0
Pinus hartwegii,25.18,96.01,2261,7.95,5.78,0.0
Pinus hartwegii,36.97,27.55,2096,6.43,8.12,0.0
Pinus hartwegii,33.28,55.07,2010,5.65,6.43,0.0
Pinus hartwegii,32.6,89.95,1347,7.91,13.64,0.04
Pinus hartwegii,35.16,39.78,732,6.27,5.24,0.0
Pinus hartwegii,16.76,28.85,429,8.04,11.26,0.0
Pinus hartwegii,37.67,15.99,2331,6.01,5.07,0.0
Pinus hartwegii,36.11,71.37,1189,7.04,15.43,1.84
Pinus hartwegii,34.32,56.09,1234,6.65,11.93,9.98
Pinus hartwegii,20.46,25.48,856,7.31,14.58,0.04
Pinus hartwegii,21.33,55.23,966,6.95,5.85,0.0
Pinus hartwegii,25.27,14.07,2046,7.23,9.23,0.0
Pinus hartwegii,26.79,47.05,755,5.23,8.09,0.02
Pinus hartwegii,29.47,61.89,2087,5.12,14.16,1.62
Pinus hartwegii,19.98,35.52,1327,7.78,10.49,0.01
Pinus hartwegii,33.12,32.97,2053,8.13,5.99,0.0
Pinus hartwegii,14.03,16.03,1848,5.31,15.27,0.0
Pinus hartwegii,35.98,14.25,2490,5.65,8.13,0.0
Pinus hartwegii,12.77,35.04,865,8.08,4.62,0.0
Pinus hartwegii,18.39,72.62,1489,6.43,12.46,1.02
Pinus hartwegii,17.24,39.92,563,6.95,4.45,0.0
Pinus hartwegii,17.64,71.32,784,6.42,10.94,0.18
Pinus hartwegii,31.78,18.33,1256,5.17,12.08,0.0
Pinus hartwegii,16.25,68.42,345,7.71,15.14,0.01
Pinus hartwegii,29.98,21.02,2288,6.74,13.39,0.38
Pinus hartwegii,12.15,22.42,830,5.89,14.22,0.0
Pinus hartwegii,17.17,50.4,691,7.72,9.89,0.0
Pinus hartwegii,11.03,12.89,2009,8.16,5.82,0.0
Pinus hartwegii,21.4,43.67,1275,5.35,6.91,0.0
Pinus hartwegii,29.28,63.53,1090,6.91,14.17,57.56
Pinus hartwegii,38.05,85.49,1846,6.59,7.23,0.0
Pinus hartwegii,19.5,37.45,799,7.3,6.39,0.0
Pinus hartwegii,29.48,42.09,417,6.81,14.49,12.65
Pinus hartwegii,35.96,48.1,2028,6.99,15.83,1.65
Pinus hartwegii,26.03,99.41,571,6.84,10.95,0.09
Pinus hartwegii,25.69,24.69,1661,5.12,11.45,0.01
Pinus hartwegii,10.06,25.0,2069,6.41,7.33,0.0
Pinus hartwegii,20.85,50.83,1916,8.46,13.75,0.0
Pinus hartwegii,10.51,96.76,1440,5.18,5.99,0.0
Pinus hartwegii,22.75,36.43,1869,7.85,10.51,0.03
Pinus hartwegii,33.92,29.08,1615,6.34,6.32,0.0
Pinus hartwegii,29.99,46.33,2086,7.3,4.9,0.0
Pinus hartwegii,27.52,26.19,1218,6.82,13.66,1.95
Pinus hartwegii,33.33,92.09,1828,7.04,5.57,0.0
Pinus hartwegii,34.24,56.65,459,7.45,14.4,1.65
Pinus hartwegii,21.42,52.06,757,6.68,12.27,6.38
Pinus hartwegii,33.13,65.2,1783,8.35,8.09,0.0
Pinus hartwegii,17.88,80.95,1262,6.63,5.67,0.0
Pinus hartwegii,25.84,13.28,677,5.72,11.95,0.01
Pinus hartwegii,38.64,29.89,816,6.72,6.72,0.0
Pinus hartwegii,20.11,83.86,1049,7.43,5.67,0.0
Pinus hartwegii,19.16,52.82,305,7.14,14.86,0.59
Pinus hartwegii,25.1,41.62,1005,7.96,9.44,0.02
Pinus hartwegii,37.37,16.49,2034,7.29,6.12,0.0
Pinus hartwegii,32.97,84.03,510,8.17,12.28,0.01
Pinus hartwegii,38.62,89.35,1671,7.79,12.17,0.0
Pinus hartwegii,36.02,15.02,428,7.36,12.76,0.0
Pinus hartwegii,32.51,85.2,1314,5.58,8.11,0.01
Pinus hartwegii,11.7,88.28,313,5.06,10.26,0.0
Pinus hartwegii,32.72,76.18,508,5.79,8.5,0.08
Pinus hartwegii,14.68,65.84,835,7.38,7.61,0.0
Pinus hartwegii,16.57,34.19,1051,5.41,8.54,0.0
Pinus hartwegii,22.57,30.8,2283,8.28,6.44,0.0
Pinus hartwegii,24.91,19.46,1404,5.46,4.02,0.0
Pinus hartwegii,32.16,13.49,579,5.5,14.45,0.0
Pinus hartwegii,16.83,21.82,2102,6.86,14.35,0.0
Pinus hartwegii,21.86,85.11,1467,8.16,14.2,0.01
Pinus hartwegii,29.18,16.33,1920,7.32,5.98,0.0
Pinus hartwegii,32.24,91.38,2137,6.07,15.95,0.68
Pinus hartwegii,16.41,94.98,1236,6.36,12.12,0.0
Pinus hartwegii,31.59,72.48,729,7.52,7.44,0.01
Pinus hartwegii,31.92,18.04,2237,8.23,6.81,0.0
Pinus hartwegii,17.12,14.42,1837,8.23,5.12,0.0
Pinus hartwegii,39.16,16.03,1523,5.55,4.27,0.0
Pinus hartwegii,32.7,20.9,1583,5.6,15.12,0.05
Pinus hartwegii,27.59,72.4,463,5.92,15.34,12.67
Pinus hartwegii,31.14,37.82,2366,6.11,12.71,5.22
Pinus hartwegii,38.96,66.92,460,6.52,11.46,0.15
Pinus hartwegii,21.78,10.07,1874,6.95,12.89,0.0
Pinus hartwegii,32.38,97.52,1858,6.82,8.98,0.02
Pinus hartwegii,23.85,25.4,340,5.02,12.55,0.0
Pinus hartwegii,10.77,75.02,2234,5.41,8.65,0.0
Pinus hartwegii,19.99,66.04,539,5.39,13.35,0.29
Pinus hartwegii,26.92,27.64,340,6.26,7.37,0.01
Pinus hartwegii,11.05,38.38,325,5.9,10.51,0.0
Pinus hartwegii,17.07,64.29,967,5.94,6.44,0.0
Pinus hartwegii,31.45,86.11,1556,6.08,12.09,3.11
Pinus hartwegii,34.27,94.42,626,7.3,9.99,0.01
Pinus hartwegii,22.18,42.06,1323,5.55,12.49,1.08
Pinus hartwegii,24.16,92.65,2188,7.71,9.19,0.0
Pinus hartwegii,25.83,50.35,1007,5.13,15.09,1.07
Pinus hartwegii,31.82,80.4,1429,7.81,9.83,0.05
Pinus hartwegii,32.96,42.15,1215,6.04,12.36,5.94
Pinus hartwegii,14.36,61.6,1792,6.6,8.13,0.0
Pinus hartwegii,22.66,95.78,2250,8.22,11.65,0.0
Pinus hartwegii,18.56,59.23,2048,8.42,7.36,0.0
Pinus hartwegii,34.07,11.66,1957,7.02,5.83,0.0
Pinus hartwegii,14.02,27.82,2416,8.48,5.62,0.0
Pinus hartwegii,39.34,16.23,867,8.18,7.04,0.0
Pinus hartwegii,38.13,20.06,1778,5.93,10.54,0.0
Pinus hartwegii,25.9,89.1,2291,7.11,14.1,1.78
Pinus hartwegii,14.82,55.7,1133,5.4,4.72,0.0
Pinus hartwegii,17.03,47.13,1548,7.98,13.67,0.01
Pinus hartwegii,28.9,27.23,1638,5.57,9.58,0.05
Pinus hartwegii,36.24,58.33,2059,6.03,8.61,0.09
Pinus hartwegii,34.68,33.23,2443,5.42,4.08,0.0
Pinus hartwegii,16.94,70.37,892,6.34,11.46,0.16
Pinus hartwegii,11.57,92.57,1646,5.75,4.51,0.0
Pinus hartwegii,16.06,35.05,1647,5.18,4.75,0.0
Pinus hartwegii,21.56,93.02,1507,5.85,14.19,0.24
Pinus hartwegii,37.02,63.41,2316,5.11,4.27,0.0
Pinus hartwegii,30.62,42.53,2044,6.91,4.21,0.0
Pinus hartwegii,15.97,88.82,2494,7.67,12.74,0.0
Pinus hartwegii,20.34,88.98,2391,6.98,13.86,0.24
Pinus hartwegii,36.58,91.3,401,5.52,11.27,0.01
Pinus hartwegii,35.65,14.19,1529,7.98,13.57,0.0
Pinus hartwegii,32.17,97.28,436,6.44,15.71,0.2
Pinus hartwegii,29.81,76.0,852,6.23,10.93,7.94
Pinus hartwegii,27.13,26.08,1276,5.51,7.72,0.0
Pinus hartwegii,25.2,87.48,1490,6.4,12.96,5.53
Pinus hartwegii,34.42,74.23,719,8.48,15.83,0.0
Pinus hartwegii,36.43,88.22,1006,6.33,5.09,0.0
Pinus hartwegii,16.6,94.47,1702,7.9,8.86,0.0
Pinus hartwegii,16.97,13.2,778,7.95,14.15,0.0
Pinus hartwegii,14.78,36.84,2486,5.48,7.66,0.0
Pinus hartwegii,30.41,52.26,2303,6.43,5.83,0.01
Pinus hartwegii,33.56,99.21,1048,7.73,7.23,0.0
Pinus hartwegii,12.79,61.97,1313,6.49,4.4,0.0
Pinus hartwegii,22.39,50.86,2347,7.37,5.38,0.0
Pinus hartwegii,37.14,86.39,2203,7.65,12.12,0.01
Pinus hartwegii,34.33,38.41,924,5.71,4.58,0.0
Pinus hartwegii,34.6,11.13,2165,5.63,7.32,0.0
Pinus hartwegii,20.44,90.08,1693,7.91,4.34,0.0
Pinus hartwegii,38.22,16.63,1927,8.18,12.92,0.0
Pinus hartwegii,22.87,96.41,452,7.43,14.38,0.04
Pinus hartwegii,34.45,89.38,2336,6.53,7.14,0.0
Pinus hartwegii,35.89,46.5,1091,6.74,9.7,0.35
Pinus hartwegii,25.27,61.11,1225,7.64,14.31,5.22
Pinus hartwegii,35.45,61.49,531,6.82,4.74,0.0
Pinus hartwegii,33.29,97.4,893,6.77,6.09,0.0
Pinus hartwegii,30.88,61.39,2493,5.52,9.84,0.65
Pinus hartwegii,15.13,40.97,2477,8.47,4.17,0.0
Pinus hartwegii,15.42,51.89,1688,8.26,10.82,0.0
Pinus hartwegii,24.99,21.11,1907,8.37,5.01,0.0
Pinus hartwegii,21.83,69.51,1981,7.35,15.08,2.79
Pinus hartwegii,24.41,49.6,1252,7.84,13.64,1.12
Pinus hartwegii,17.37,34.77,2039,7.15,5.25,0.0
Pinus hartwegii,25.23,49.61,466,5.91,8.64,0.36
Pinus hartwegii,17.45,31.04,928,5.4,13.31,0.0
Pinus hartwegii,33.11,98.54,1513,7.39,11.93,0.04
Pinus hartwegii,39.11,37.33,1634,5.47,4.38,0.0
Pinus hartwegii,35.88,81.57,2330,6.86,8.71,0.03
Pinus hartwegii,20.55,55.27,470,8.02,12.75,0.04
Pinus hartwegii,26.09,14.74,1004,5.63,13.58,0.02
Pinus hartwegii,34.72,90.89,1779,6.18,6.85,0.0
Pinus hartwegii,19.87,67.63,647,6.01,4.59,0.0
Pinus hartwegii,19.97,99.45,2493,7.93,9.53,0.0
Pinus hartwegii,33.17,14.49,1701,6.16,4.34,0.0
Pinus hartwegii,36.19,52.38,978,5.43,5.53,0.0
Pinus hartwegii,24.92,74.68,2186,6.46,7.87,0.23
Pinus hartwegii,28.01,15.01,1468,5.72,13.28,0.04
Pinus hartwegii,22.7,16.06,1499,6.62,7.96,0.0
Pinus hartwegii,28.99,88.31,2010,6.85,9.72,0.5
Pinus hartwegii,33.07,64.57,959,5.97,8.77,0.52
Pinus hartwegii,22.47,78.65,2182,7.92,14.51,0.12
Pinus hartwegii,13.69,90.21,1157,7.37,10.96,0.0
Pinus hartwegii,31.22,39.22,490,7.45,13.68,1.42
Pinus hartwegii,23.44,25.61,412,8.45,8.12,0.0
Pinus hartwegii,34.59,37.18,485,6.53,11.53,0.79
Pinus hartwegii,35.47,56.73,503,6.65,15.39,4.02
Pinus hartwegii,32.04,21.02,1146,6.91,4.97,0.0
Pinus hartwegii,18.48,33.82,2236,5.48,7.38,0.0
Pinus hartwegii,17.34,40.25,1960,8.13,8.72,0.0
Pinus hartwegii,32.68,88.83,1045,8.34,4.25,0.0
Pinus hartwegii,39.71,75.23,507,6.12,7.42,0.0
Pinus hartwegii,27.82,76.75,459,5.95,8.72,0.35
Pinus hartwegii,35.85,41.73,1926,7.58,8.07,0.0
Pinus hartwegii,13.44,85.06,1398,6.95,11.86,0.0
Pinus hartwegii,39.65,24.94,1594,7.8,6.15,0.0
Pinus hartwegii,18.31,68.14,1711,5.54,11.51,0.13
Pinus hartwegii,25.64,84.66,1508,6.22,13.88,9.75
Pinus hartwegii,11.69,82.32,2463,7.09,4.49,0.0
Pinus hartwegii,11.49,62.54,740,5.46,15.01,0.0
Pinus hartwegii,23.84,41.17,820,5.73,5.33,0.0
Pinus hartwegii,26.94,15.32,1528,7.37,4.31,0.0
Pinus hartwegii,35.42,29.86,1260,7.21,6.47,0.0
Pinus hartwegii,11.05,19.34,2234,7.83,11.52,0.0
Pinus hartwegii,15.62,81.99,2229,5.72,5.95,0.0
Pinus hartwegii,22.43,91.09,1306,6.93,8.97,0.04
Pinus hartwegii,17.72,60.38,1778,7.42,14.19,0.23
Pinus hartwegii,20.58,28.05,2236,8.31,13.28,0.0
Pinus hartwegii,23.28,12.08,872,5.03,5.98,0.0
Pinus hartwegii,20.09,52.84,2264,5.98,8.73,0.08
Pinus hartwegii,28.46,39.81,333,7.92,13.72,0.2
Pinus hartwegii,39.99,71.63,1463,6.18,13.26,0.14
Pinus hartwegii,24.17,77.74,581,8.22,13.91,0.03
Pinus hartwegii,18.01,58.47,1178,7.0,6.88,0.0
Pinus hartwegii,34.73,66.44,1095,6.85,13.19,9.06
Pinus hartwegii,34.52,40.91,1094,7.86,6.32,0.0
Pinus hartwegii,27.59,27.76,419,6.24,4.86,0.0
Pinus hartwegii,18.68,74.16,700,6.16,5.54,0.0
Pinus hartwegii,14.17,24.16,2402,7.77,14.74,0.0
Pinus hartwegii,27.82,74.76,828,7.16,14.32,15.61
Pinus hartwegii,17.18,24.21,2017,8.31,8.2,0.0
Pinus hartwegii,22.85,99.56,1099,6.14,6.97,0.0
Pinus hartwegii,17.02,13.0,681,5.02,15.21,0.0
Pinus hartwegii,35.89,23.54,2286,5.34,11.14,0.0
Pinus hartwegii,33.35,16.9,375,6.37,11.22,0.01
Pinus hartwegii,16.59,57.49,1907,8.37,7.66,0.0
Pinus hartwegii,29.58,49.34,835,5.82,14.37,18.73
Pinus hartwegii,32.52,81.31,2102,7.48,15.74,0.83
Pinus hartwegii,32.92,71.95,1153,6.3,10.35,3.84
Pinus hartwegii,23.81,20.63,1842,7.73,13.71,0.02
Pinus hartwegii,19.2,49.57,2353,5.62,15.01,0.36
Pinus hartwegii,13.14,41.63,1015,6.19,14.87,0.0
Pinus hartwegii,27.06,98.83,2323,6.0,9.22,0.02
Pinus hartwegii,34.61,26.32,1899,7.42,9.33,0.0
Pinus hartwegii,30.53,84.34,419,6.03,9.07,0.18
Pinus hartwegii,18.15,48.85,1572,6.41,7.89,0.01
Pinus hartwegii,34.77,18.36,2304,5.5,8.2,0.0
Pinus hartwegii,28.52,47.55,458,8.35,8.25,0.0
Pinus hartwegii,21.43,14.52,1624,5.24,12.0,0.0
Pinus hartwegii,33.93,60.0,502,5.46,6.37,0.0
Pinus hartwegii,13.53,51.2,1116,7.12,12.14,0.0
Pinus hartwegii,22.34,52.55,2016,7.24,7.42,0.03
Pinus hartwegii,38.7,79.79,1218,7.23,7.65,0.0
Pinus hartwegii,37.52,83.73,398,5.47,8.91,0.0
Pinus hartwegii,21.92,13.04,310,6.51,14.46,0.01
Pinus hartwegii,24.41,47.46,811,5.46,7.08,0.01
Pinus hartwegii,15.35,70.98,1573,7.36,5.93,0.0
Pinus hartwegii,13.85,31.46,864,8.03,5.54,0.0
Pinus hartwegii,26.93,55.13,1826,8.14,12.19,0.26
Pinus hartwegii,18.06,88.11,2030,5.41,15.43,0.01
Pinus hartwegii,39.43,70.76,1186,8.18,13.28,0.0
Pinus hartwegii,35.89,77.45,544,5.03,4.12,0.0
Pinus hartwegii,19.43,52.32,1380,7.06,6.36,0.0
Pinus hartwegii,38.42,62.25,1232,7.38,12.41,0.17
Pinus hartwegii,34.18,10.45,2448,7.16,10.89,0.0
Pinus hartwegii,35.54,53.32,1370,6.17,14.78,6.26
Pinus hartwegii,37.85,37.41,1242,7.08,14.74,0.17
Pinus hartwegii,36.14,51.75,1559,8.32,13.27,0.01
Pinus hartwegii,12.6,47.47,904,8.17,10.13,0.0
Pinus hartwegii,13.08,14.38,2499,5.28,12.83,0.0
Pinus hartwegii,16.04,18.85,356,5.39,4.34,0.0
Pinus hartwegii,25.78,41.68,2476,6.88,11.82,6.47
Pinus hartwegii,18.38,72.19,1515,8.28,5.19,0.0
Pinus hartwegii,27.52,96.06,617,5.7,12.8,0.22
Pinus hartwegii,23.3,91.82,2432,6.53,7.73,0.01
Pinus hartwegii,36.13,44.04,750,8.4,9.83,0.0
Pinus hartwegii,38.23,81.83,600,6.41,7.45,0.0
Pinus hartwegii,24.07,22.82,1471,5.08,15.52,0.01
Pinus hartwegii,12.52,14.0,2446,7.56,13.33,0.0
Pinus hartwegii,33.26,88.6,1327,6.42,15.09,1.98
Pinus hartwegii,31.12,11.29,333,8.31,7.99,0.0
Pinus hartwegii,34.38,96.75,1983,5.04,9.28,0.0
Pinus hartwegii,10.21,38.15,1102,7.61,12.62,0.0
Pinus hartwegii,17.94,30.55,1954,5.74,15.61,0.02
Pinus hartwegii,30.25,78.45,1219,6.48,5.33,0.0
Pinus hartwegii,27.39,77.8,1366,5.4,11.9,1.79
Pinus hartwegii,14.25,22.66,1927,6.38,8.71,0.0
Pinus hartwegii,13.73,13.38,1723,5.29,9.99,0.0
Pinus hartwegii,21.34,57.94,1373,8.5,12.42,0.0
Pinus hartwegii,15.25,55.05,834,8.02,10.9,0.0
Pinus hartwegii,26.79,31.56,628,7.71,6.83,0.0
Pinus hartwegii,13.45,45.78,1689,5.71,14.79,0.0
Pinus hartwegii,20.59,65.81,2122,5.73,4.65,0.0
Pinus hartwegii,13.18,87.34,1356,7.27,14.78,0.0
Pinus hartwegii,13.91,31.12,664,5.04,7.32,0.0
Pinus hartwegii,33.7,91.18,2345,6.54,14.29,0.75
Pinus hartwegii,30.82,32.84,2036,7.99,15.03,0.06
Pinus hartwegii,19.35,97.4,1494,7.54,8.25,0.0
Pinus hartwegii,22.21,25.76,1265,5.1,6.25,0.0
Pinus hartwegii,37.65,53.25,1414,5.87,10.02,0.12
Pinus hartwegii,12.81,28.21,459,6.07,13.86,0.0
Pinus hartwegii,22.97,42.08,658,5.99,15.19,4.08
Pinus hartwegii,22.92,30.45,1306,7.36,12.49,0.36
Pinus hartwegii,35.79,19.99,1378,6.7,8.31,0.0
Pinus hartwegii,18.15,79.31,793,8.5,7.71,0.0
Pinus hartwegii,25.72,63.48,1969,7.89,14.15,1.43
Pinus hartwegii,14.56,37.61,2179,8.25,8.0,0.0
Pinus hartwegii,26.42,44.63,1143,5.52,10.92,1.73
Pinus hartwegii,20.7,25.45,644,7.71,13.0,0.01
Pinus hartwegii,30.85,60.22,1439,6.89,13.51,51.14
Pinus hartwegii,35.43,79.04,1235,6.71,13.43,2.78
Pinus hartwegii,21.91,66.46,720,8.06,14.7,0.1
Pinus hartwegii,30.84,51.11,1784,8.18,6.99,0.0
Pinus hartwegii,16.45,77.97,2320,7.8,5.46,0.0
Pinus hartwegii,23.36,76.61,315,5.87,10.33,0.61
Pinus hartwegii,11.5,10.36,1349,7.38,9.02,0.0
Pinus hartwegii,15.83,33.39,1579,8.42,12.97,0.0
Pinus hartwegii,16.22,15.65,1169,5.64,12.89,0.0
Pinus hartwegii,19.68,82.97,1848,7.08,7.25,0.0
Pinus hartwegii,25.71,28.57,1315,5.32,11.07,0.07
Pinus hartwegii,11.62,82.24,752,7.14,8.08,0.0
Pinus hartwegii,21.94,51.9,1708,5.46,5.22,0.0
Pinus hartwegii,28.45,25.89,861,7.45,9.25,0.02
Pinus hartwegii,20.23,92.89,2038,8.37,15.39,0.0
Pinus hartwegii,14.91,90.07,890,5.83,14.82,0.0
Pinus hartwegii,32.96,31.75,311,6.17,10.72,0.25
Pinus hartwegii,21.75,10.41,729,5.43,9.3,0.0
Pinus hartwegii,29.91,44.96,1033,6.44,11.63,18.0
Pinus hartwegii,30.08,99.08,560,6.9,11.51,0.12
Pinus hartwegii,32.57,83.24,1369,6.99,5.97,0.0
Pinus hartwegii,10.46,69.16,1565,7.49,6.1,0.0
Pinus hartwegii,33.02,64.47,2085,5.59,10.8,1.43
